dataset_name	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_brachy	0.0	0.29495	0.55781	0.0	0.0	0.0	0.0	0.0	1.10299	0.0084	1.25618	1.57993	0.19437	0.0	0.0	20.41166	0.82028	0.69566	0.0	0.0	30.57178	0.0	0.0	0.29623	8.34057	0.0	0.0	1.17809	3.75717	0.85587	0.00541	0.0	0.0	0.0	0.0	1.30273	2.75872	0.0	0.0	0.18281	0.00642	0.0	0.0	0.0	0.0	0.0	0.79014	0.34167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58155	0.0	0.0	0.0	0.01833	0.0	0.0	0.0	0.0	0.00988	1.00048	0.0	0.0	0.00583
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_infirmum	0.04769	0.26256	0.0	0.0	0.0	0.0	0.0	0.0	0.02145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78834	0.0	0.0	0.00263	0.0	0.0	0.0	0.0	0.7988	0.0	5.78978	0.0	0.0	0.37181	0.0	0.0	0.0	0.0	0.13342	0.20309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.80323	0.0	0.0	0.0	0.1214	0.01529	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_minutum	0.0	0.01607	0.0	0.0	0.0	0.0	0.0	0.0	0.14849	0.0	0.02858	0.0	0.0	0.0	0.0	0.0	0.0	0.18931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32427	0.11825	0.0	0.0	0.03626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_nodatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328	2.57237	0.00248	0.0	0.0	0.0	0.0	0.0	0.35116	0.0	0.0	13.62464	0.0	0.0	0.10632	0.62302	15.55836	0.0	0.0	0.92128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74779	0.08368	0.0	0.0	0.0	0.0	0.0	0.08543	0.0	0.0	0.0	0.0	0.0	0.10796	0.0	0.0	0.39729	0.0	0.0	0.0	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_saphenum	0.0	0.09312	2.6916	0.0	0.0	0.0	0.0	0.0	0.0	0.02374	2.63492	0.12733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00551	0.04717	0.0	0.0	0.0	0.0	0.0	0.0	0.08625	3.67127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07338	0.27427	6.0276	0.0	1.27698	0.0	0.0	0.0	0.0	0.0	0.93967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46665	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_sulci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium.s__Mogibacterium_diversum	0.0	0.00439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium.s__Mogibacterium_timidum	0.0	0.10996	1.04465	0.0	0.0	0.0	0.0	0.0	0.70072	0.0	0.39448	0.00786	0.0	0.0	0.0	2.29908	0.0	0.14705	1.64394	0.0	13.59848	0.0	0.0	0.0	0.0	21.60586	0.13269	0.0	0.17707	0.0	0.00984	0.0	0.0	0.0	0.0	0.23961	0.28806	0.0	0.0	1.78091	0.75865	0.0	0.0	0.0	0.0	0.0	0.33193	1.79784	0.0	0.0	0.0	0.0	0.85233	0.0	0.0	0.3385	0.00325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter.s__Pseudoramibacter_alactolyticus	7.40786	0.40296	0.0	0.0	0.0	0.0	0.0	0.0	0.53427	0.0	1.02423	0.00985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0251	0.0	0.0	0.04222	0.04274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.62062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Catonella.s__Catonella_morbi	0.0	0.0	0.17752	0.0	0	0.0	0.0	0.0	0.22134	0.0	0.0	0.04644	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.00262	0.0	0	0.00054	0.0	0.0	0	0	0.35498	0.78422	0.0	0	0.20111	0.42399	0	0.0	0	0	0.01963	0.22198	0.0	0	0.0	0.0	0	0	0	0.04206	0.14238	0.00026	0.0	0	0.04417	0.0	0.0	0	0	0.21637	0.97101	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Johnsonella.s__Johnsonella_ignava	0.42013	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.07774	0.11582	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.01255	1.67636	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.42464	0.0	0	0.0	0.01567	0	0.0	0	0	0.0	0.0	0.0	0	2.37923	0.0	0	0	0	0.0	0.07954	0.0	0.0	0	0.16148	0.0	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoanaerobaculum.s__Lachnoanaerobaculum_saburreum	0.0	0.0	0.0	0.0	0	0.0	0.0023	0.0	0.78753	0.0	0.0	0.04155	0	0	0	0	0	0	0.0	0.0	0.0	0.08085	0	0.0	0.00495	0.0	0	0.0	0.1606	0	1.2771	0.00018	0.0391	0	0	0.5465	0.0	0.0	0	0.0	0.1393	0	0.0	0	0	0.02212	0.07355	0.0	0	0.0	0.0	0	0	0	0.19947	0.0	0.0	0.29242	0	0.13259	0.0	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoanaerobaculum.s__Lachnoanaerobaculum_umeaense	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.00101	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_asaccharolyticum	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.03083	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_sinus	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.00049	0	0.0	0.0	0.0	0	0.0	0.0	0	0.53224	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.13911	0	0	0	0.00494	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_sp_oral_taxon_078	0.0	0.10053	0.0	0.0	0	0.05463	0.17346	0.0048	0.28403	0.0	0.25128	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.00686	0	0.0	0.87959	0.0	0	0.00876	0.59491	0	0.15669	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.27395	0	0.04089	0	0	0.20034	0.0	0.0	0	0.0	0.0	0	0	0	0.00657	0.0	0.00578	0.0	0	0.06973	0.344	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia.s__Shuttleworthia_satelles	0.12985	0.81512	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0045	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	2.51314	0	0.0	0.07762	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.00199	0.0	0	0.0	1.02096	0.0	0	0	0.00404	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum.s__Stomatobaculum_longum	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00026	0.00767	0.0	0.00544	0	0	0	0	0	0	0.0	0.02089	0.0	0.04356	0	0.0	0.0	0.0	0	0.0	0.0	0	2.94967	0.11781	0.01184	0	0	0.03176	0.0	0.0	0	0.0	0.0398	0	0.0	0	0	0.0	0.14868	0.0	0	0.0	0.0	0	0	0	2.05646	0.0	0.0	0.00022	0	0.16573	0.0	0.0	0	0	0.00056	0.0	0	0	0.0025
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Filifactor.s__Filifactor_alocis	0.0	0.0	2.31889	3.55549	0	0.0	0.0	0.0	1.36427	0.00515	6.28435	0.24314	0	0	0	0	0	0	2.79435	0.0	1.51558	0.0	0	0.46724	1.12075	3.78516	0	0.0	3.633	0	0.0	0.0	0.0	0	0	0.41214	3.82501	0.0	0	3.23847	0.48315	0	0.0	0	0	0.0	2.59897	3.76319	0	0.0	0.0	0	0	0	0.0	1.46773	0.0	0.0	0	0.0	0.13841	0.46215	0	0	0.0	4.1612	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptoanaerobacter.s__Eubacterium_yurii	0.0	0.0	0.09909	0.0	0	0.0	0.01106	0.0	0.0	0.0	0.03992	0.15366	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	2.11215	0.0	0	0.02178	0.03706	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.42218	0	0.0	0	0	0.01459	0.0	0.0	0	0.0	0.2981	0	0	0	0.94326	0.0	0.0	0.0	0	0.06781	0.0	0.0	0	0	0.0	1.47945	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptoanaerobacter.s__Peptoanaerobacter_stomatis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.08929	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.53412	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.20481	1.34874	0.0	0	0.0	0.03731	0	0.0	0	0	0.0	0.26429	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcaceae_unclassified.s__Peptostreptococcaceae_bacterium_oral_taxon_113	0.0	0.05386	0.0	0.0	0	0.0	0.0	0.0	0.21217	0.0	0.65315	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	1.54496	0.0	0.0	0	13.19021	0.0	0	0.0	0.0	0.0	0	0	0.08144	5.63323	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0.00168	1.99125	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.14285	0	0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__Peptostreptococcus_stomatis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.1149	0.0	0	0.0	0.0	0.00204	0	0	0.0	0.0	0.42249	0	0.0	0.76686	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.04154	0.0	0	0	0.00092	0.0	0	0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Bulleidia.s__Bulleidia_extructa	0.0	0.10085	0.2182	0.0	0	0.0	0.0	0.0	0.53092	0.0	1.37903	0.06699	0.0	0	0.0	0	0.30057	5.16657	0.91832	0.0	0.29111	0.0	0.0	0.04198	0.25199	0.0	0.0	0.04948	0.12908	0	0.00559	0.0	0.0	0	0	0.14368	0.2045	0.0	0.0	0.52322	0.37456	0.0	0.0	0.0	0.0	0.0	0.26055	0.3774	0	0	0.0	0.0	0	0	0.0	0.11724	0.00236	0.0	0.0	0.02707	0.05491	0.0	0.0	0	0.00198	0.05656	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Eggerthia.s__Eggerthia_catenaformis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.1399	0.0	0.0	0	0.0	0	0.0	0.2936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01049	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.61168	0.0	0.0	0.00544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01842	0.0	0.0	0	0.0	0.00102	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium.s__Solobacterium_moorei	0.18022	1.06982	0.0	4.91237	0	0.0	0.0	0.0	0.07302	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89427	0.0	0.0	0.0	0.12034	0	0.14101	0.0	0.0	0	0	1.27144	0.0	0.0	0.0	0.0	0.35921	0.0	0.0	0.0	0.0	0.2643	0.0	0.0	0	0	0.01699	0.0	0	0	0.01277	0.0	0.06027	0.0	0.0	0.43914	8.42152	0.0	0.0	0	0.89124	0.08472	0.0	0.0	0.00242
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Centipeda.s__Centipeda_periodontii	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00255	0.0	0.0	0.00567	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0411	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.01067	0.0	0.0	0.0	0.0	0.0	0.0322	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella.s__Mitsuokella_sp_oral_taxon_131	0.0	0.0	0.0	0.0	0	2.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	1.7267	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_artemidis	0.0	0.0	0.0	0.0	0	0.74769	0.22647	0.0	0.00431	0.0	0.0	0.03235	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0059	0.0	0.0	0.0	0.0	0.06697	0	0.0	0.0	0.2502	0.0	0.01098	0.0	0.11433	0	0	0.0	0.0	0.0	0.0	0.0	0.09248	0.0	0.0	0.0	0.0	0.09106	0.06031	0.0	0	0.0	4.06682	0.0	0	0	1.27279	0.0	0.0	0.01111	0.0	0.22772	0.0	0.0	0.0	0	0.0	0.0	0.11233	0.09016	0.04209
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_flueggei	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02396	0.0	0.00852	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07819	0.0	0.0	0.01235	0	0.0	0.0	0.41313	0.0	0.03161	0.58648	0.00357	0	0	0.0	0.0	0.0	0.0	0.0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00072	0.0	0	0	0.05129	0.0	0.00971	0.0	0.0	0.0	0.0	0.0	0.0	0	0.01271	0.0	0.0	0.00297	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_infelix	0.0	0.0	0.0	0.0	0	0.0	0.00792	0.0	0.01098	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00385	0.0	0.0	0.02252	0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.05129	0.0	0.0	0.0	0.0	0.06028	0.03601	0.0	0	0.0	0.0036	0.0	0	0	0.05242	0.0	0.0	0.0	0.0	0.00114	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_noxia	0.0	0.0	0.0	0.0	0	0.0	1.25021	0.0	0.16462	0.0	0.0	0.26437	0.0	0	0.0	0.0	0.0	0.0	0.0	0.12089	0.0	0.40112	0.0	0.02686	1.61604	0	0.0	0.0	0.02798	0.0	8.67194	0.00604	0.49306	0	0	0.0	0.0	0.0	0.0	0.0	0.88338	0.0	0.0	0.0	0.0	3.25237	0.76499	0.0	0	0.0	0.00248	0.0	0	0	0.06933	0.0	0.07935	3.58492	0.0	0.0	0.0	0.0	0.0	0	0.00839	0.0	0.81443	0.0	0.00535
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sp_F0473	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.05285	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14128	0	0.0	0.0	6.91294	0.0	0.74451	0.19323	0.00082	0	0	0.06915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00103	0.0	0	0	0.00805	0.0	0.0	0.0	0.0	0.00264	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sp_FOBRC6	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02314	0.0	0.00776	0.01237	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04956	0	0.0	0.00221	0.00148	0.0	0.01548	0.0	0.00503	0	0	0.0	0.0	0.0	0.0	0.0	0.04253	0.0	0.0	0.0	0.0	0.0	0.06647	0.0	0	0.0	0.0	0.0	0	0	0.01043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00019	0.0	0.0	0.0	0.00047
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sp_oral_taxon_126	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.53404	0.0	0.24158	0.19621	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.88145	0	0.0	0.06464	0.0059	0.0	0.01269	0.0	0.03492	0	0	0.0127	0.0	0.0	0.0	0.36797	0.07245	0.0	0.0	0.0	0.0	0.0	0.08307	0.0	0	0.0	0.0	0.0	0	0	0.0	0.03589	0.0	0.0	0.0	0.00999	0.0	0.0	0.0	0	0.01292	0.45513	0.0	0.0	0.04787
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sp_oral_taxon_138	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.01442	0.0	0.0123	0.01086	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114	0	0.0	0.01672	0.03388	0.0	0.00805	0.0	0.01266	0	0	0.0	0.0	0.0	0.0	0.0	0.04251	0.0	0.0	0.0	0.0	0.0	0.09686	0.0	0	0.0	0.0	0.0	0	0	0.11486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0008	0.0	0.0	0.0	0.0028
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sp_oral_taxon_892	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00016	0.0	0.0	0.00244	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0	0.0	0.0	0.00069	0.0	0.0	0.0	0.02358	0	0	0.0	0.0	0.0	0.0	0.0	0.01275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.01053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sp_oral_taxon_920	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.03857	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16155	0	0.0	0.0	0.00742	0.0	0.00085	0.0	0.04669	0	0	0.0	0.0	0.0	0.0	0.0	0.21225	0.0	0.0	0.0	0.0	0.0	0.02871	0.0	0	0.0	0.10937	0.0	0	0	0.01296	0.0	0.00035	0.0	0.0	0.01124	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas.s__Selenomonas_sputigena	0.3415	0.3097	0.0	0.0	0	2.96582	0.0	0.00827	0.04181	0.0	0.35572	0.08225	0.0	0	0.0	0.0	0.0	0.2166	0.0	0.0	0.2425	0.03481	0.0	0.0	0.40906	0	0.0	0.28809	0.2407	0.0	0.24854	1.16232	0.05781	0	0	0.83867	0.0	0.0	0.0	0.22575	1.28494	0.0	0.0	0.0	0.0	0.31219	0.61155	0.0	0	0.0	1.42108	0.0	0	0	0.80651	0.62522	0.02423	0.0	0.0	0.02802	0.12974	0.68891	0.0	0	0.0437	0.09927	0.00557	1.05514	0.004
