dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter	2.70134	0.93409	0.53782	1.52164	3.83547	0.99155	0.0	0.34166	2.45478	4.12974	1.52027	0.42454	0.65022	0.0	0.22481	1.88187	0.92904	0.68955	0.27733	2.79465	1.5857	2.23705	0.35739	1.62999	1.45696	1.71904	4.3076	0.60031	0.77273	0.30741	0.58556	1.43116	0.37959	2.71241	0.85564	0.97307	3.21875	9.45694	1.21727	10.64596	2.35394	0.34648	0.94788	1.84724	0.00393	0.81783	3.94809	10.02853	0.81879	7.83565	0.66429	0.95996	1.45025	3.11053	3.32143	0.25264	10.0686	0.80301	1.35379	1.12926	0.24929	2.01368	0.65062	10.68441	1.38706	6.70289	1.41902	1.78655	1.37391	0.32635	0.88908	2.71242	1.69823	0.98302	0.0	1.41224	0.02294	0.78902	2.96447	2.18729	3.52547	1.0066	1.59099	1.11252	0.04362	0.0	0.46757	1.53088	0.68193	1.73479	1.76724	0.98705	0.45358	0.80366	1.96634	1.20304	0.88645	1.19931	2.56841	2.43151	1.99246	0.99331	0.00464	1.04257	0.63369	0.69595	5.26025	2.80727	0.27825	1.24353	0.17385	1.17665	0.5716	0.77515	0.5019	2.73342	0.43861	1.36009	0.29242	4.24321	0.7818	2.51251	1.88562	1.73814	1.2113
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoanaerobaculum	0.0	0.0	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	0.0	0.0	3.56561	0.03956	0.35073	0.2633	0.4808	0.0	0.00997	0.0	0.04756	0.0	0.08028	0.085	0.52676	0.10847	0.06546	0.00663	0.0	0.01929	0.1491	0.35744	0.29802	0.31542	0.05994	0.02684	0.14664	0.57038	0.0	0.0	0.00771	0.00264	0.0	0.07758	0.00474	0.01719	0.0	0.05594	0.06288	0.03743	0.00169	0.00092	0.0	0.0	1.66587	0.0	0.0	0.05771	0.0	0.0	0.0	0.1367	0.0	0.20532	0.0	0.031	0.43594	0.05744	0.0	0.18944	0.03305	0.0	0.0	0.39886	0.16879	0.0439	0.13036	0.0254	0.04639	0.0	0.0	0.0	0.1165	0.0	0.29505	0.12116	1.05935	0.13734	0.02566	0.48247	0.0	0.0004	0.0	0.02284	0.45983	0.36879	0.0	0.04803	0.36325	0.00245	0.03053	0.24117	0.0	0.0	0.00183	4.23363	0.05519	0.0	0.0	0.0074	0.0312	0.03099	2.44172	0.01124	0.0	0.0	0.01286	0.00666	7.42758	0.00965	0.01693	0.0129	0.07617	0.04534	0.10697	0.00226	0.14524	0.11684	0.0725	0.01572	0.0	0.12081	0.02375	0.0	0.03564
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	0.0	0.0	0.04682	0.0	0.98544	2.24247	0.89708	0.00354	3.89582	2.61922	3.84999	0.0	0.0	0.0	0.19061	0.0	0.14793	0.13387	2.74022	3.27338	0.0	2.13933	0.0127	0.0	0.00784	0.08673	0.0	0.0	4.10274	0.89544	0.04244	0.0	0.23309	0.0	0.7061	0.0	0.25869	0.0	3.21761	4.71351	4.93141	0.00236	2.68868	0.03966	0.00041	0.25697	2.6326	2.97345	0.0	0.0	0.0	0.0	1.63395	1.53776	6.3933	0.27674	0.0	1.13527	1.08871	0.69256	0.00504	0.01516	0.0	0.38162	0.0	6.99266	0.0	0.14469	1.38601	0.0	0.0	1.61201	0.0359	3.7613	0.0	2.44863	0.0	2.05375	0.15878	0.91035	0.12848	0.2202	0.0	0.0	0.0	0.0	0.00385	0.883	4.39994	3.25718	2.07179	0.0	3.21836	0.79922	0.0	0.0	0.07343	3.18841	1.85402	0.01662	17.6943	0.54381	0.00159	0.0	0.20883	0.2472	0.0	4.7908	0.00054	0.0	1.9224	0.20843	0.28905	0.10125	0.00424	1.04626	0.03278	1.03134	0.00133	0.0	0.0	0.0	0.0	3.35156	2.58715
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified	2.5242	4.71091	0.12838	0.24576	3.24244	12.90128	0.65599	4.51575	19.28767	7.56109	2.68565	7.22513	0.0	0.3775	0.60755	0.0	1.97562	5.76399	0.82388	0.0662	0.50921	9.20887	16.43227	25.59163	0.09887	3.42268	0.0527	0.00401	1.04009	0.25381	0.38344	1.76791	0.38544	5.93107	1.94191	7.82023	0.92231	0.8852	9.3934	0.01301	3.93905	13.33618	15.45377	0.00786	0.01098	5.56807	0.38936	0.53494	0.0	0.10121	0.11271	6.77736	0.03119	0.0038	6.33886	6.70328	0.21739	0.05799	8.02238	0.01884	0.00426	3.69026	0.78037	1.25748	5.98571	24.40893	6.18564	3.03548	0.25799	0.04314	0.00428	0.31654	1.64894	2.02878	0.0	3.97432	0.00214	0.09981	0.15917	0.18334	2.97736	0.82098	6.94912	9.83538	1.06309	0.0	0.27784	7.71	12.47197	15.25563	3.01165	0.0	1.74756	0.32578	0.0	3.36397	4.05797	0.08734	0.14072	0.29553	2.59192	2.0103	0.03419	1.57245	2.68379	0.0	0.05403	4.17082	0.37751	13.55851	9.83962	6.49381	1.56683	0.21665	0.06677	22.1619	3.74875	28.71191	0.02202	7.75952	0.119	0.234	15.4955	2.56515	4.08455
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia	0.0	0.0	0.0	0.0	0.04557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	6.76474	6.69545	1.72084	2.33973	1.70175	1.48846	20.15414	11.34667	15.8325	3.53882	11.33215	8.9867	0.00042	1.52892	2.48189	0.33473	1.65813	5.01147	6.00323	6.32518	0.20173	1.4295	4.84553	15.08663	11.04574	1.1579	6.17765	14.34661	5.58303	8.63393	1.89904	6.60672	1.26673	4.34981	15.9115	3.43103	11.15347	0.78349	9.2606	6.60052	8.68755	10.54287	6.34583	0.1118	15.11273	1.49122	7.06973	0.71307	0.45665	5.05804	19.20291	3.08602	6.89014	5.00469	2.05214	2.65951	0.10347	12.14021	7.73492	6.18216	6.91731	10.81392	2.31541	5.28238	2.51429	10.1966	6.23937	5.01092	3.82239	6.78435	13.80741	9.62615	13.39194	14.82928	0.0	11.6866	8.83082	1.44175	1.54522	0.30491	11.70411	3.17776	1.94973	10.67636	0.29899	0.25632	4.7182	8.64695	7.69647	15.21304	7.02405	4.67674	8.49313	1.38499	12.4071	4.73288	2.84145	13.82621	11.23023	3.14993	8.61532	2.63685	2.17105	16.32765	6.53548	3.47006	6.2494	7.04023	0.72529	1.88768	11.26045	1.74418	15.16884	0.95189	0.05086	13.43696	1.74374	2.45567	21.91417	14.26649	0.0061	4.56214	6.62123	12.41459	7.69369
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas	0.0	0.0	0.11453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02389	0.0	0.0	0.02065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01554	0.0	0.03758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.0	0.11722	0.03272	0.0	0.0	0.0	0.0	0.0	0.0	0.14947	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01857	0.00277	0.04555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33953	0.0	0.0	0.0	0.0	0.20018	0.0	0.00364	0.0	0.0	0.0	0.0	0.0014	0.0	0.11602	0.08865	0.0065	0.0	0.0	0.0122	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	0.60157	1.6104	0.29977	12.94301	0.81644	2.21892	0.08136	1.23011	0.0	0.85173	0.17171	0.82175	0.0	0.59537	0.20823	3.02488	5.06663	0.25646	0.55379	0.64646	3.48404	1.1901	1.8137	0.0	0.46087	4.09237	1.13035	0.0	1.76212	0.34307	0.84854	1.04101	0.46809	1.67443	1.04989	0.98212	3.27111	1.01474	0.14203	1.78835	0.15806	0.73229	0.54605	0.13934	0.0	0.62067	0.90834	4.21099	0.01478	1.52172	0.48299	0.61026	0.60254	0.14909	1.43899	0.00061	0.01607	0.0	0.09765	1.59844	0.00467	4.38008	5.35814	0.01027	0.37078	0.22055	0.35886	1.15767	0.28907	0.09322	0.89547	1.59157	0.73028	0.2293	0.52206	0.31047	0.82248	1.78281	0.7877	1.74815	0.55932	1.71106	0.42097	0.54082	0.02568	0.0	3.02146	2.26634	1.16038	0.0	0.15889	0.0	0.37211	1.33614	0.60068	0.0	0.04323	0.35365	1.87332	2.55375	0.00313	0.77472	0.00506	0.15672	3.36219	4.23559	3.74929	1.28537	0.0	0.21797	1.00344	2.23763	0.12952	4.02733	0.00078	0.03636	1.24475	0.05981	1.45939	1.61028	0.1449	1.28463	0.00205	0.18784	1.34581
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Criibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01242	0.0	0.0	0.0	0.0	0.0	0.0	0.0767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Filifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03518	0.0	0.0	0.0	0.0	0.0	0.0	0.13653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	0.0	0.0	0.0	0.01187	0.0	0.00687	0.0	0.0	0.09832	0.0	0.0	0.02081	0.0	0.07839	0.01289	0.04733	0.0	0.00627	0.0	0.0	0.05578	0.0	0.0	0.0	0.0	0.04294	0.24505	0.0	0.0	0.04463	0.14223	0.0	0.0	0.01009	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.03067	0.0	0.11719	0.00512	0.0	0.0114	0.0	0.00774	0.65707	0.0	0.0	0.01788	0.0	0.12504	0.0	0.0	0.00564	0.00039	0.00422	0.0	0.0	0.0	0.0	0.0	0.18633	0.00203	0.0	0.0197	0.00736	0.07914	0.0	0.0	0.01182	0.0	0.00143	0.0	0.0	0.0	0.00767	0.0	0.02121	0.0	0.0	0.06359	0.01526	0.0	0.0	0.0	0.0092	0.02542	0.0	0.0	0.02525	0.03137	0.0333	0.05612	0.0	0.00049	0.02997	0.0	0.00609	0.1354	0.00487	0.0	0.0	0.0	0.06475	0.00088	0.0	0.02058	0.0	0.04043	0.0	0.0	0.0	0.00798	0.02487	0.0	0.0	0.0	0.00627	0.00137	0.00263	0.00093
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus	0.0	0.0	0.04884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04422	0.01147	0.05435	0.03927	0.04355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04246	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.15682	0.0	0.0	0.0	0.04765	0.0	0.0	0.0	0.0	0.0	0.0	0.37682	0.0	0.0	0.0	0.0	0.0	0.03164	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.00864	0.0	0.0	0.0	0.01566	0.00588	0.0019	0.0	0.0	0.0	0.0	1.86761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00888	0.00525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	0.00049	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.0	0.0	0.00398	0.00545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	0.41349	0.49641	0.106	0.00271	0.57402	0.19242	0.41775	0.0308	0.74508	1.2732	0.33807	0.11014	0.45887	0.08637	0.31863	0.0	0.99032	0.24722	0.16326	0.64586	0.04012	0.00574	0.17072	0.38409	0.11623	0.15586	0.13791	1.29983	1.05667	0.04277	0.0	0.40141	0.02952	0.40718	0.24188	0.40168	0.48381	0.02855	0.60139	0.78842	0.60645	0.29999	0.13012	0.28155	0.0	0.07401	0.52695	0.27504	0.5074	0.52573	0.07967	0.17263	0.19802	0.55525	0.13016	0.17834	0.04636	0.83892	0.19781	0.23814	0.62187	0.06399	1.27704	1.16578	1.10332	0.34421	0.12076	0.16106	0.14944	0.16346	0.11729	0.20235	1.00331	0.09384	0.61377	0.18666	0.16057	0.13789	0.51228	0.2088	0.19847	0.60184	0.5579	0.52814	0.06242	0.06291	0.23706	0.27333	0.92618	0.48513	0.33504	0.11822	0.57893	0.10746	0.0	0.10072	0.15005	0.15211	0.51393	0.04488	0.34656	0.24876	0.22676	0.04096	1.18678	0.66595	0.27205	0.15974	0.0	0.34183	0.26942	0.38593	0.28872	0.35485	0.261	0.12597	0.22695	0.14062	0.66215	0.16836	2.26962	1.95274	0.13014	1.00739	0.46688
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerofilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296	0.00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00292	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus	0.0	0.007	0.0	0.04085	0.15476	0.0	0.10924	0.00091	0.00115	0.00652	0.0	0.0	0.02117	0.20794	0.0	0.0	0.0294	0.02366	0.0	0.01528	0.0	0.00017	0.00908	0.0	0.01057	0.07455	0.07741	0.0	0.0	0.0	0.19314	0.01197	0.00351	0.11196	0.01262	0.0	0.04961	0.0081	0.0	0.0	0.0	0.00775	0.0	0.0	0.0	0.0	0.0	0.04026	0.0	0.00301	0.0	0.03582	0.00626	0.08597	0.00823	0.0	0.07322	0.00232	0.0	0.03251	0.01232	0.40273	0.00513	0.10935	0.00723	0.01072	0.01805	0.02004	0.02709	0.0	0.0	0.01713	0.00181	0.00797	0.03816	0.01764	0.00897	0.01155	0.00717	0.01571	0.04044	0.1032	0.0	0.0	0.01374	0.0	0.00095	0.02885	0.0	0.0	0.0	0.0	0.00589	0.00643	0.0418	0.02809	0.02537	0.0	0.0	0.05366	0.0	0.00845	0.0	0.0	0.0	0.02374	0.4205	0.28096	0.02877	0.02075	0.00841	0.10245	0.05885	0.00773	0.02452	0.0	0.03229	0.07764	0.09999	0.0	0.0	0.08996	0.01385	0.00298	0.00204
